DateTime,Time,Exchange,Symbol,Bid_Price,Bid_Size,Offer_Price,Offer_Size
2017-01-03 15:09:00,150959856759000,T,PFE,32.94,44.0,32.95,67.0
2017-01-03 15:10:00,151059852495000,T,PFE,32.95,40.0,32.96,38.0
2017-01-03 15:11:00,151158877327000,T,PFE,32.96,35.0,32.97,48.0
2017-01-03 15:12:00,151257584025000,T,PFE,32.96,32.0,32.97,68.0
2017-01-03 15:13:00,151356181892000,T,PFE,32.96,44.0,32.97,39.0
2017-01-03 15:14:00,151459567510000,T,PFE,32.97,54.0,32.98,42.0
2017-01-03 15:15:00,151559002507000,T,PFE,32.97,36.0,32.98,43.0
2017-01-03 15:16:00,151659807963000,T,PFE,32.97,107.0,32.98,18.0
2017-01-03 15:17:00,151759996066000,T,PFE,32.96,95.0,32.97,8.0
2017-01-03 15:18:00,151858266334000,T,PFE,32.96,67.0,32.97,80.0
2017-01-03 15:19:00,151959967261000,T,PFE,32.96,103.0,32.97,37.0
2017-01-03 15:20:00,152058617173000,T,PFE,32.96,62.0,32.97,112.0
2017-01-03 15:21:00,152159503128000,T,PFE,32.94,15.0,32.95,117.0
2017-01-03 15:22:00,152258962412000,T,PFE,32.94,22.0,32.95,68.0
2017-01-03 15:23:00,152357247115000,T,PFE,32.94,76.0,32.95,40.0
2017-01-03 15:24:00,152459128678000,T,PFE,32.94,116.0,32.95,22.0
2017-01-03 15:25:00,152558025313000,T,PFE,32.95,79.0,32.96,58.0
2017-01-03 15:26:00,152658795342000,T,PFE,32.94,86.0,32.95,66.0
2017-01-03 15:27:00,152758222977000,T,PFE,32.94,74.0,32.95,38.0
2017-01-03 15:28:00,152858168272000,T,PFE,32.95,59.0,32.96,90.0
2017-01-03 15:29:00,152959253610000,T,PFE,32.94,67.0,32.95,95.0
2017-01-03 15:30:00,153059856871000,T,PFE,32.96,46.0,32.97,112.0
2017-01-03 15:31:00,153159653372000,T,PFE,32.95,15.0,32.96,124.0
2017-01-03 15:32:00,153256249640000,T,PFE,32.95,59.0,32.96,60.0
2017-01-03 15:33:00,153358615520000,T,PFE,32.96,115.0,32.97,29.0
2017-01-03 15:34:00,153459607900000,T,PFE,32.96,151.0,32.97,22.0
2017-01-03 15:35:00,153556411495000,T,PFE,32.96,111.0,32.97,41.0
2017-01-03 15:36:00,153659845374000,T,PFE,32.97,54.0,32.98,117.0
2017-01-03 15:37:00,153758592376000,T,PFE,32.96,56.0,32.97,71.0
2017-01-03 15:38:00,153859967450000,T,PFE,32.96,99.0,32.97,35.0
2017-01-03 15:39:00,153959999533000,T,PFE,32.97,104.0,32.98,63.0
2017-01-03 15:40:00,154059892687000,T,PFE,32.97,66.0,32.98,40.0
2017-01-03 15:41:00,154159932993000,T,PFE,32.96,33.0,32.97,127.0
2017-01-03 15:42:00,154258873305000,T,PFE,32.97,146.0,32.98,24.0
2017-01-03 15:43:00,154359009914000,T,PFE,32.97,147.0,32.98,39.0
2017-01-03 15:44:00,154459966342000,T,PFE,32.98,99.0,32.99,55.0
2017-01-03 15:45:00,154559749762000,T,PFE,32.99,137.0,33.0,197.0
2017-01-03 15:46:00,154657813727000,T,PFE,32.99,108.0,33.0,233.0
2017-01-03 15:47:00,154759716888000,T,PFE,32.99,99.0,33.0,285.0
2017-01-03 15:48:00,154859864057000,T,PFE,32.99,92.0,33.0,333.0
2017-01-03 15:49:00,154959629406000,T,PFE,32.98,28.0,32.99,157.0
2017-01-03 15:50:00,155059975581000,T,PFE,32.97,90.0,32.98,61.0
2017-01-03 15:51:00,155159005889000,T,PFE,32.96,142.0,32.97,114.0
2017-01-03 15:52:00,155259419774000,T,PFE,32.97,103.0,32.98,159.0
2017-01-03 15:53:00,155358590161000,T,PFE,32.98,136.0,32.99,92.0
2017-01-03 15:54:00,155459579837000,T,PFE,32.98,128.0,32.99,122.0
2017-01-03 15:55:00,155559993670000,T,PFE,32.99,151.0,33.0,277.0
2017-01-03 15:56:00,155659806202000,T,PFE,32.99,117.0,33.0,330.0
2017-01-03 15:57:00,155759810430000,T,PFE,32.99,95.0,33.0,361.0
2017-01-03 15:58:00,155859998247000,T,PFE,32.98,133.0,32.99,6.0
2017-01-03 15:59:00,155959953009000,T,PFE,32.99,1.0,33.0,160.0
